 1.993e+00  3.466e-01  1.622e-01  1.276e-01  9.527e-01
 2.011e+00  3.535e-01  1.597e-01  1.200e-01  9.515e-01
 2.030e+00  3.602e-01  1.573e-01  1.058e-01  9.506e-01
 2.048e+00  3.669e-01  1.549e-01  9.272e-02  9.496e-01
 2.065e+00  3.733e-01  1.535e-01  7.963e-02  9.480e-01
 2.083e+00  3.797e-01  1.519e-01  7.309e-02  9.465e-01
 2.098e+00  3.862e-01  1.514e-01  7.090e-02  9.442e-01
 2.117e+00  3.925e-01  1.521e-01  6.763e-02  9.408e-01
 2.135e+00  3.987e-01  1.537e-01  6.763e-02  9.366e-01
 2.154e+00  4.048e-01  1.561e-01  6.872e-02  9.319e-01
 2.172e+00  4.109e-01  1.587e-01  6.981e-02  9.270e-01
 2.192e+00  4.168e-01  1.618e-01  7.636e-02  9.216e-01
 2.222e+00  4.228e-01  1.650e-01  1.014e-01  9.162e-01
 2.259e+00  4.286e-01  1.685e-01  1.211e-01  9.107e-01
 2.295e+00  4.344e-01  1.725e-01  1.516e-01  9.046e-01
 2.313e+00  4.401e-01  1.767e-01  1.647e-01  8.985e-01
 2.331e+00  4.460e-01  1.814e-01  1.724e-01  8.919e-01
 2.349e+00  4.515e-01  1.858e-01  1.876e-01  8.856e-01
 2.367e+00  4.572e-01  1.905e-01  2.040e-01  8.791e-01
 2.384e+00  4.629e-01  1.952e-01  2.182e-01  8.725e-01
 2.403e+00  4.685e-01  2.000e-01  2.323e-01  8.660e-01
 2.422e+00  4.738e-01  2.050e-01  2.400e-01  8.594e-01
 2.440e+00  4.792e-01  2.100e-01  2.574e-01  8.526e-01
 2.458e+00  4.845e-01  2.151e-01  2.716e-01  8.460e-01
 2.477e+00  4.897e-01  2.203e-01  2.858e-01  8.391e-01
 2.496e+00  4.948e-01  2.257e-01  3.033e-01  8.323e-01
 2.513e+00  4.998e-01  2.310e-01  3.196e-01  8.255e-01
 2.531e+00  5.047e-01  2.365e-01  3.262e-01  8.186e-01
 2.548e+00  5.096e-01  2.420e-01  3.414e-01  8.117e-01
 2.567e+00  5.146e-01  2.475e-01  3.578e-01  8.048e-01
 2.584e+00  5.192e-01  2.533e-01  3.763e-01  7.977e-01
 2.603e+00  5.238e-01  2.592e-01  3.905e-01  7.906e-01
 2.621e+00  5.283e-01  2.651e-01  3.971e-01  7.835e-01
 2.639e+00  5.328e-01  2.710e-01  4.134e-01  7.765e-01
 2.657e+00  5.373e-01  2.769e-01  4.298e-01  7.694e-01
 2.675e+00  5.416e-01  2.829e-01  4.461e-01  7.622e-01
 2.692e+00  5.457e-01  2.890e-01  4.614e-01  7.551e-01
 2.711e+00  5.498e-01  2.952e-01  4.701e-01  7.479e-01
 2.730e+00  5.540e-01  3.013e-01  4.876e-01  7.407e-01
 2.748e+00  5.579e-01  3.076e-01  5.018e-01  7.335e-01
 2.766e+00  5.619e-01  3.139e-01  5.181e-01  7.262e-01
 2.783e+00  5.656e-01  3.201e-01  5.334e-01  7.192e-01
 2.802e+00  5.691e-01  3.264e-01  5.498e-01  7.120e-01
 2.820e+00  5.726e-01  3.329e-01  5.574e-01  7.048e-01
 2.839e+00  5.761e-01  3.394e-01  5.727e-01  6.975e-01
 2.857e+00  5.796e-01  3.459e-01  5.912e-01  6.903e-01
 2.876e+00  5.829e-01  3.526e-01  6.087e-01  6.828e-01
 2.894e+00  5.860e-01  3.593e-01  6.229e-01  6.755e-01
 2.913e+00  5.892e-01  3.661e-01  6.392e-01  6.681e-01
 2.931e+00  5.921e-01  3.728e-01  6.469e-01  6.607e-01
 2.949e+00  5.950e-01  3.795e-01  6.632e-01  6.535e-01
 2.967e+00  5.977e-01  3.863e-01  6.774e-01  6.461e-01
 2.982e+00  6.004e-01  3.932e-01  6.938e-01  6.388e-01
 3.000e+00  6.029e-01  4.001e-01  7.025e-01  6.314e-01
 3.020e+00  6.056e-01  4.071e-01  7.178e-01  6.239e-01
 3.039e+00  6.080e-01  4.141e-01  7.319e-01  6.166e-01
 3.057e+00  6.103e-01  4.211e-01  7.494e-01  6.092e-01
 3.076e+00  6.124e-01  4.282e-01  7.658e-01  6.018e-01
 3.094e+00  6.146e-01  4.353e-01  7.789e-01  5.943e-01
 3.112e+00  6.166e-01  4.424e-01  7.941e-01  5.870e-01
 3.131e+00  6.186e-01  4.496e-01  8.029e-01  5.795e-01
 3.148e+00  6.203e-01  4.569e-01  8.203e-01  5.721e-01
 3.167e+00  6.219e-01  4.641e-01  8.345e-01  5.647e-01
 3.184e+00  6.236e-01  4.714e-01  8.508e-01  5.573e-01
 3.201e+00  6.252e-01  4.786e-01  8.661e-01  5.499e-01
 3.220e+00  6.266e-01  4.859e-01  8.748e-01  5.426e-01
 3.239e+00  6.278e-01  4.930e-01  8.890e-01  5.354e-01
 3.256e+00  6.290e-01  5.003e-01  9.054e-01  5.281e-01
 3.274e+00  6.302e-01  5.078e-01  9.228e-01  5.206e-01
 3.291e+00  6.311e-01  5.152e-01  9.370e-01  5.134e-01
 3.310e+00  6.319e-01  5.225e-01  9.458e-01  5.062e-01
 3.328e+00  6.328e-01  5.298e-01  9.621e-01  4.991e-01
 3.346e+00  6.334e-01  5.371e-01  9.785e-01  4.920e-01
 3.363e+00  6.339e-01  5.443e-01  9.927e-01  4.850e-01
 3.381e+00  6.343e-01  5.515e-01  1.008e+00  4.781e-01
 3.398e+00  6.347e-01  5.590e-01  1.017e+00  4.710e-01
 3.418e+00  6.351e-01  5.663e-01  1.035e+00  4.640e-01
 3.437e+00  6.350e-01  5.737e-01  1.049e+00  4.571e-01
 3.455e+00  6.353e-01  5.811e-01  1.066e+00  4.501e-01
 3.473e+00  6.352e-01  5.884e-01  1.081e+00  4.434e-01
 3.491e+00  6.349e-01  5.956e-01  1.098e+00  4.368e-01
 3.509e+00  6.345e-01  6.028e-01  1.106e+00  4.303e-01
 3.528e+00  6.344e-01  6.102e-01  1.121e+00  4.235e-01
 3.545e+00  6.340e-01  6.175e-01  1.139e+00  4.170e-01
 3.562e+00  6.334e-01  6.248e-01  1.155e+00  4.105e-01
 3.580e+00  6.327e-01  6.319e-01  1.162e+00  4.043e-01
 3.598e+00  6.321e-01  6.393e-01  1.177e+00  3.979e-01
 3.617e+00  6.313e-01  6.464e-01  1.194e+00  3.918e-01
 3.636e+00  6.302e-01  6.536e-01  1.211e+00  3.858e-01
 3.654e+00  6.293e-01  6.607e-01  1.224e+00  3.798e-01
 3.672e+00  6.282e-01  6.678e-01  1.241e+00  3.740e-01
 3.690e+00  6.269e-01  6.750e-01  1.250e+00  3.682e-01
 3.707e+00  6.257e-01  6.821e-01  1.265e+00  3.625e-01
 3.727e+00  6.243e-01  6.891e-01  1.278e+00  3.571e-01
 3.744e+00  6.229e-01  6.962e-01  1.295e+00  3.516e-01
 3.762e+00  6.214e-01  7.033e-01  1.311e+00  3.463e-01
 3.780e+00  6.198e-01  7.102e-01  1.324e+00  3.412e-01
 3.799e+00  6.184e-01  7.171e-01  1.330e+00  3.361e-01
 3.817e+00  6.169e-01  7.240e-01  1.345e+00  3.313e-01
 3.837e+00  6.152e-01  7.309e-01  1.364e+00  3.264e-01
 3.855e+00  6.135e-01  7.378e-01  1.376e+00  3.218e-01
 3.873e+00  6.116e-01  7.447e-01  1.389e+00  3.173e-01
 3.890e+00  6.099e-01  7.514e-01  1.403e+00  3.130e-01
 3.908e+00  6.081e-01  7.582e-01  1.409e+00  3.087e-01
 3.927e+00  6.069e-01  7.648e-01  1.420e+00  3.043e-01
 3.945e+00  6.057e-01  7.713e-01  1.430e+00  3.001e-01
 3.963e+00  6.044e-01  7.779e-01  1.443e+00  2.960e-01
 3.980e+00  6.035e-01  7.845e-01  1.452e+00  2.916e-01
 3.998e+00  6.033e-01  7.909e-01  1.452e+00  2.871e-01
 4.017e+00  6.040e-01  7.972e-01  1.452e+00  2.820e-01
 4.037e+00  6.050e-01  8.034e-01  1.451e+00  2.769e-01
 4.054e+00  6.065e-01  8.097e-01  1.448e+00  2.714e-01
 4.072e+00  6.083e-01  8.159e-01  1.443e+00  2.658e-01
 4.090e+00  6.102e-01  8.220e-01  1.438e+00  2.603e-01
 4.108e+00  6.124e-01  8.280e-01  1.434e+00  2.545e-01
 4.128e+00  6.148e-01  8.341e-01  1.427e+00  2.487e-01
 4.144e+00  6.174e-01  8.400e-01  1.417e+00  2.428e-01
 4.162e+00  6.200e-01  8.460e-01  1.412e+00  2.369e-01
 4.181e+00  6.227e-01  8.519e-01  1.404e+00  2.310e-01
 4.199e+00  6.257e-01  8.579e-01  1.400e+00  2.249e-01
 4.218e+00  6.287e-01  8.635e-01  1.390e+00  2.190e-01
 4.238e+00  6.318e-01  8.693e-01  1.381e+00  2.130e-01
 4.256e+00  6.348e-01  8.750e-01  1.371e+00  2.072e-01
 4.274e+00  6.379e-01  8.806e-01  1.358e+00  2.013e-01
 4.293e+00  6.411e-01  8.862e-01  1.347e+00  1.954e-01
 4.310e+00  6.445e-01  8.917e-01  1.340e+00  1.895e-01
 4.328e+00  6.480e-01  8.972e-01  1.334e+00  1.835e-01
 4.347e+00  6.514e-01  9.023e-01  1.321e+00  1.778e-01
 4.365e+00  6.548e-01  9.075e-01  1.307e+00  1.721e-01
 4.383e+00  6.582e-01  9.127e-01  1.294e+00  1.665e-01
 4.401e+00  6.617e-01  9.178e-01  1.281e+00  1.609e-01
 4.419e+00  6.651e-01  9.224e-01  1.274e+00  1.556e-01
 4.440e+00  6.686e-01  9.270e-01  1.251e+00  1.503e-01
 4.457e+00  6.718e-01  9.313e-01  1.241e+00  1.455e-01
 4.477e+00  6.747e-01  9.355e-01  1.221e+00  1.410e-01
 4.495e+00  6.774e-01  9.391e-01  1.197e+00  1.369e-01
 4.512e+00  6.797e-01  9.422e-01  1.167e+00  1.335e-01
 4.529e+00  6.817e-01  9.449e-01  1.137e+00  1.306e-01
 4.548e+00  6.835e-01  9.472e-01  1.121e+00  1.279e-01
 4.567e+00  6.850e-01  9.495e-01  1.092e+00  1.256e-01
 4.585e+00  6.864e-01  9.517e-01  1.061e+00  1.235e-01
 4.603e+00  6.878e-01  9.538e-01  1.033e+00  1.213e-01
 4.620e+00  6.895e-01  9.558e-01  1.001e+00  1.190e-01
 4.639e+00  6.909e-01  9.576e-01  9.850e-01  1.170e-01
 4.657e+00  6.924e-01  9.594e-01  9.512e-01  1.150e-01
 4.676e+00  6.935e-01  9.611e-01  9.185e-01  1.133e-01
 4.694e+00  6.948e-01  9.627e-01  8.879e-01  1.116e-01
 4.712e+00  6.962e-01  9.643e-01  8.618e-01  1.098e-01
 4.730e+00  6.977e-01  9.662e-01  8.301e-01  1.078e-01
 4.749e+00  6.993e-01  9.679e-01  8.007e-01  1.057e-01
 4.767e+00  7.011e-01  9.695e-01  7.865e-01  1.035e-01
 4.785e+00  7.028e-01  9.713e-01  7.581e-01  1.013e-01
 4.803e+00  7.046e-01  9.729e-01  7.319e-01  9.917e-02
 4.820e+00  7.066e-01  9.746e-01  7.069e-01  9.682e-02
 4.839e+00  7.085e-01  9.763e-01  6.938e-01  9.452e-02
 4.858e+00  7.105e-01  9.783e-01  6.709e-01  9.205e-02
 4.878e+00  7.127e-01  9.805e-01  6.458e-01  8.948e-02
 4.895e+00  7.147e-01  9.825e-01  6.196e-01  8.705e-02
 4.915e+00  7.170e-01  9.845e-01  5.956e-01  8.446e-02
 4.933e+00  7.191e-01  9.861e-01  5.727e-01  8.203e-02
 4.953e+00  7.213e-01  9.880e-01  5.509e-01  7.957e-02
 4.970e+00  7.234e-01  9.898e-01  5.280e-01  7.726e-02
 4.988e+00  7.253e-01  9.918e-01  5.171e-01  7.517e-02
 5.006e+00  7.274e-01  9.935e-01  4.931e-01  7.287e-02
 5.024e+00  7.294e-01  9.954e-01  4.680e-01  7.080e-02
 5.042e+00  7.313e-01  9.972e-01  4.418e-01  6.871e-02
 5.061e+00  7.333e-01  9.988e-01  4.178e-01  6.672e-02
 5.079e+00  7.352e-01  1.000e+00  3.927e-01  6.482e-02
 5.097e+00  7.371e-01  1.002e+00  3.796e-01  6.291e-02
 5.115e+00  7.390e-01  1.003e+00  3.556e-01  6.111e-02
 5.134e+00  7.409e-01  1.004e+00  3.305e-01  5.928e-02
 5.151e+00  7.428e-01  1.005e+00  3.043e-01  5.748e-02
 5.170e+00  7.446e-01  1.007e+00  2.771e-01  5.583e-02
 5.188e+00  7.462e-01  1.008e+00  2.487e-01  5.433e-02
 5.207e+00  7.479e-01  1.009e+00  2.334e-01  5.282e-02
 5.225e+00  7.495e-01  1.010e+00  2.051e-01  5.149e-02
 5.242e+00  7.511e-01  1.011e+00  1.767e-01  5.015e-02
 5.260e+00  7.529e-01  1.012e+00  1.451e-01  4.859e-02
 5.278e+00  7.546e-01  1.013e+00  1.298e-01  4.709e-02
 5.296e+00  7.565e-01  1.014e+00  1.014e-01  4.560e-02
 5.315e+00  7.579e-01  1.014e+00  7.090e-02  4.445e-02
 5.334e+00  7.592e-01  1.015e+00  4.036e-02  4.339e-02
 5.352e+00  7.607e-01  1.015e+00  1.091e-02  4.222e-02
 5.371e+00  7.620e-01  1.016e+00 -2.073e-02  4.121e-02
 5.389e+00  7.635e-01  1.016e+00 -5.018e-02  3.986e-02
 5.407e+00  7.652e-01  1.017e+00 -6.545e-02  3.857e-02
 5.424e+00  7.667e-01  1.017e+00 -9.599e-02  3.740e-02
 5.441e+00  7.683e-01  1.017e+00 -1.287e-01  3.623e-02
 5.461e+00  7.698e-01  1.018e+00 -1.614e-01  3.500e-02
 5.479e+00  7.712e-01  1.018e+00 -1.942e-01  3.391e-02
 5.496e+00  7.723e-01  1.018e+00 -2.105e-01  3.301e-02
 5.516e+00  7.733e-01  1.018e+00 -2.454e-01  3.221e-02
 5.535e+00  7.745e-01  1.018e+00 -2.803e-01  3.130e-02
 5.552e+00  7.757e-01  1.018e+00 -3.163e-01  3.029e-02
 5.572e+00  7.772e-01  1.018e+00 -3.469e-01  2.916e-02
 5.589e+00  7.782e-01  1.018e+00 -3.785e-01  2.834e-02
 5.607e+00  7.792e-01  1.018e+00 -3.949e-01  2.756e-02
 5.625e+00  7.802e-01  1.018e+00 -4.265e-01  2.674e-02
 5.642e+00  7.811e-01  1.018e+00 -4.614e-01  2.591e-02
 5.660e+00  7.822e-01  1.018e+00 -4.974e-01  2.512e-02
 5.679e+00  7.832e-01  1.018e+00 -5.312e-01  2.432e-02
 5.697e+00  7.843e-01  1.017e+00 -5.465e-01  2.337e-02
 5.716e+00  7.853e-01  1.017e+00 -5.803e-01  2.237e-02
 5.734e+00  7.865e-01  1.017e+00 -6.152e-01  2.146e-02
 5.751e+00  7.871e-01  1.016e+00 -6.512e-01  2.068e-02
 5.769e+00  7.882e-01  1.016e+00 -6.872e-01  1.971e-02
 5.787e+00  7.888e-01  1.015e+00 -7.047e-01  1.892e-02
 5.805e+00  7.896e-01  1.015e+00 -7.396e-01  1.801e-02
 5.823e+00  7.903e-01  1.014e+00 -7.723e-01  1.710e-02
 5.841e+00  7.909e-01  1.014e+00 -8.072e-01  1.645e-02
 5.859e+00  7.917e-01  1.013e+00 -8.378e-01  1.571e-02
 5.879e+00  7.926e-01  1.013e+00 -8.727e-01  1.500e-02
 5.896e+00  7.933e-01  1.013e+00 -8.901e-01  1.426e-02
